timestamp,open,high,low,close,volume
2025-12-24 00:00:00+00:00,2512.73,2514.1,2512.4,2512.6,4.44881226
2025-12-24 00:05:00+00:00,2512.5,2514.2,2510.6,2510.6,18.12380527
2025-12-24 00:10:00+00:00,2510.6,2510.6,2507.7,2509.0,15.07960914
2025-12-24 00:15:00+00:00,2508.93,2510.19,2507.14,2507.14,1.42580864
2025-12-24 00:20:00+00:00,2507.83,2508.61,2505.84,2508.61,13.91099131
2025-12-24 00:25:00+00:00,2509.65,2510.04,2507.62,2507.71,3.01512986
2025-12-24 00:30:00+00:00,2508.61,2509.81,2506.5,2509.81,2.83846212
2025-12-24 00:35:00+00:00,2511.16,2514.67,2510.29,2513.78,2.56213812
2025-12-24 00:40:00+00:00,2512.31,2513.15,2512.31,2513.0,0.52606498
2025-12-24 00:45:00+00:00,2513.34,2514.54,2512.02,2512.07,1.35242306
2025-12-24 00:50:00+00:00,2512.89,2516.1,2512.05,2516.1,20.26694807
2025-12-24 00:55:00+00:00,2517.09,2519.54,2517.09,2519.54,8.82185832
2025-12-24 01:00:00+00:00,2517.82,2520.75,2516.68,2517.82,3.76847155
2025-12-24 01:05:00+00:00,2517.79,2521.05,2517.79,2519.54,0.23877074
2025-12-24 01:10:00+00:00,2519.52,2519.52,2518.35,2518.57,0.94068271
2025-12-24 01:15:00+00:00,2518.39,2518.39,2516.88,2517.05,2.48145497
2025-12-24 01:20:00+00:00,2517.2,2517.28,2515.4,2517.28,0.40317957
2025-12-24 01:25:00+00:00,2516.39,2516.39,2515.99,2515.99,0.12925146
2025-12-24 01:30:00+00:00,2515.3,2515.3,2513.21,2513.5,5.12084729
2025-12-24 01:35:00+00:00,2513.67,2517.48,2512.87,2513.2,4.26080868
2025-12-24 01:40:00+00:00,2511.66,2511.66,2507.36,2508.48,10.43107316
2025-12-24 01:45:00+00:00,2509.4,2509.4,2507.31,2507.87,0.54979035
2025-12-24 01:50:00+00:00,2508.55,2510.29,2508.55,2510.29,8.28147591
2025-12-24 01:55:00+00:00,2512.0,2512.0,2510.87,2511.59,5.34148647
2025-12-24 02:00:00+00:00,2511.1,2511.1,2504.02,2504.09,8.01636352
2025-12-24 02:05:00+00:00,2502.91,2504.81,2497.95,2498.48,21.64766762
2025-12-24 02:10:00+00:00,2498.5,2498.9,2496.0,2498.09,7.2830568
2025-12-24 02:15:00+00:00,2497.86,2499.76,2496.43,2499.0,11.73397306
2025-12-24 02:20:00+00:00,2496.98,2499.19,2492.32,2494.21,32.33384108
2025-12-24 02:25:00+00:00,2492.76,2495.35,2492.76,2494.84,3.44165522
2025-12-24 02:30:00+00:00,2495.6,2495.6,2490.0,2493.52,31.06735236
2025-12-24 02:35:00+00:00,2491.51,2491.51,2485.68,2487.16,8.19542242
2025-12-24 02:40:00+00:00,2487.23,2487.23,2477.38,2481.76,34.57296778
2025-12-24 02:45:00+00:00,2479.83,2483.53,2479.68,2481.91,2.30449472
2025-12-24 02:50:00+00:00,2484.9,2489.38,2484.43,2489.38,6.93769745
2025-12-24 02:55:00+00:00,2488.7,2489.19,2487.99,2487.99,0.65585816
2025-12-24 03:00:00+00:00,2486.51,2486.9,2476.0,2478.34,49.95430699
2025-12-24 03:05:00+00:00,2480.15,2482.18,2478.67,2482.17,4.34305586
2025-12-24 03:10:00+00:00,2482.07,2484.24,2482.07,2482.07,8.70925729
2025-12-24 03:15:00+00:00,2481.9,2487.28,2480.27,2487.28,12.42762719
2025-12-24 03:20:00+00:00,2488.85,2491.56,2488.45,2490.75,5.85173076
2025-12-24 03:25:00+00:00,2490.24,2490.24,2490.01,2490.16,3.38162233
2025-12-24 03:30:00+00:00,2489.5,2491.0,2489.4,2490.24,3.92217592
2025-12-24 03:35:00+00:00,2491.24,2497.05,2490.49,2495.05,25.41271839
2025-12-24 03:40:00+00:00,2495.6,2495.66,2495.5,2495.5,0.57562265
2025-12-24 03:45:00+00:00,2496.04,2498.89,2496.04,2498.89,2.21694271
2025-12-24 03:50:00+00:00,2497.82,2499.28,2497.82,2498.13,0.95815893
2025-12-24 03:55:00+00:00,2499.38,2499.38,2497.58,2498.19,6.75138692
2025-12-24 04:00:00+00:00,2498.6,2502.07,2498.0,2502.07,11.42664701
2025-12-24 04:05:00+00:00,2500.08,2509.02,2500.08,2507.18,27.73187216
2025-12-24 04:10:00+00:00,2506.47,2506.47,2505.12,2505.12,3.80967652
2025-12-24 04:15:00+00:00,2505.3,2505.3,2499.77,2499.77,15.13678466
2025-12-24 04:20:00+00:00,2499.34,2501.18,2498.52,2498.52,3.68047269
2025-12-24 04:25:00+00:00,2498.0,2498.0,2495.43,2497.04,0.71561882
2025-12-24 04:30:00+00:00,2496.44,2496.44,2493.7,2493.7,0.05802573
2025-12-24 04:35:00+00:00,2495.16,2496.8,2492.0,2496.51,1.49328893
2025-12-24 04:40:00+00:00,2496.76,2496.76,2495.45,2495.45,1.00197323
2025-12-24 04:45:00+00:00,2495.43,2495.62,2493.16,2493.16,4.49860448
2025-12-24 04:50:00+00:00,2493.04,2493.29,2489.98,2490.64,8.3409269
2025-12-24 04:55:00+00:00,2489.46,2489.49,2487.68,2488.52,7.83279486
2025-12-24 05:00:00+00:00,2488.51,2492.93,2488.51,2492.76,8.88819037
2025-12-24 05:05:00+00:00,2492.57,2492.57,2490.18,2490.18,3.25040055
2025-12-24 05:10:00+00:00,2488.92,2488.92,2485.93,2488.22,5.88264783
2025-12-24 05:15:00+00:00,2487.19,2490.52,2486.43,2488.53,21.73214097
2025-12-24 05:20:00+00:00,2488.6,2488.6,2483.94,2487.85,18.90013095
2025-12-24 05:25:00+00:00,2491.0,2492.64,2489.7,2490.66,9.5209571
2025-12-24 05:30:00+00:00,2489.11,2489.12,2485.83,2485.83,5.64135294
2025-12-24 05:35:00+00:00,2485.79,2485.79,2481.35,2483.3,19.25232272
2025-12-24 05:40:00+00:00,2482.14,2482.14,2477.56,2477.56,22.91953518
2025-12-24 05:45:00+00:00,2479.21,2479.93,2472.83,2479.93,46.74636807
2025-12-24 05:50:00+00:00,2481.72,2482.6,2479.6,2482.59,6.2742068
2025-12-24 05:55:00+00:00,2482.47,2482.47,2481.69,2481.86,0.58783105
2025-12-24 06:00:00+00:00,2481.81,2482.66,2478.5,2478.67,10.1566304
2025-12-24 06:05:00+00:00,2477.49,2480.38,2476.56,2480.38,7.20404708
2025-12-24 06:10:00+00:00,2480.18,2480.66,2478.31,2478.51,8.12278456
2025-12-24 06:15:00+00:00,2478.12,2479.84,2478.04,2479.29,11.38241902
2025-12-24 06:20:00+00:00,2480.8,2488.73,2480.8,2485.3,15.9987241
2025-12-24 06:25:00+00:00,2484.65,2486.41,2484.54,2486.0,20.17503049
2025-12-24 06:30:00+00:00,2485.26,2485.4,2481.93,2482.27,6.16812646
2025-12-24 06:35:00+00:00,2483.5,2486.85,2482.94,2486.85,22.62741659
2025-12-24 06:40:00+00:00,2486.83,2486.83,2484.0,2486.09,6.20018802
2025-12-24 06:45:00+00:00,2486.94,2486.94,2486.13,2486.18,1.13877553
2025-12-24 06:50:00+00:00,2486.72,2487.29,2483.75,2484.07,11.52069051
2025-12-24 06:55:00+00:00,2485.33,2485.35,2482.89,2484.49,6.10814959
2025-12-24 07:00:00+00:00,2485.4,2487.2,2485.4,2487.19,4.74108258
2025-12-24 07:05:00+00:00,2486.77,2488.98,2486.38,2487.89,15.95093149
2025-12-24 07:10:00+00:00,2487.2,2488.39,2487.06,2488.31,13.61959445
2025-12-24 07:15:00+00:00,2489.18,2490.23,2486.8,2487.04,7.67194559
2025-12-24 07:20:00+00:00,2486.9,2487.12,2485.4,2486.98,1.25602107
2025-12-24 07:25:00+00:00,2486.51,2486.8,2484.74,2485.5,11.85065403
2025-12-24 07:30:00+00:00,2486.73,2490.99,2486.73,2490.99,2.0356317
2025-12-24 07:35:00+00:00,2492.92,2495.52,2491.38,2494.45,19.02483423
2025-12-24 07:40:00+00:00,2494.99,2495.36,2493.5,2493.86,12.8647085
2025-12-24 07:45:00+00:00,2493.83,2494.83,2493.6,2493.65,10.92055096
2025-12-24 07:50:00+00:00,2493.88,2496.01,2489.6,2490.89,86.0426481
2025-12-24 07:55:00+00:00,2489.6,2491.25,2486.2,2486.2,9.60828308
2025-12-24 08:00:00+00:00,2485.6,2489.64,2484.77,2489.19,35.62426494
2025-12-24 08:05:00+00:00,2487.9,2489.51,2487.42,2488.74,9.68534851
2025-12-24 08:10:00+00:00,2488.8,2490.51,2488.48,2488.79,24.84444224
2025-12-24 08:15:00+00:00,2488.56,2494.23,2487.39,2492.84,64.0789486
2025-12-24 08:20:00+00:00,2491.51,2493.63,2482.6,2482.6,77.48133018
2025-12-24 08:25:00+00:00,2486.02,2490.77,2484.29,2489.19,5.20779868
2025-12-24 08:30:00+00:00,2488.98,2489.57,2478.14,2480.0,50.3084042
